,INT_ID_EMPRESA,VAR_NOMBRE_EMPRESA,VAR_DETALLE_EMPRESA,VAR_RESPONSABLE_EMPRESA,VAR_PROVINCIA_EMPRESA,VAR_CANTON_EMPRESA,VAR_PARROQUIA_EMPRESA
3934,2216ffde2b5a4b39a8b1bdebb276c104,Paul Gibson,Elaboracion de instantaneos,Mr. Martin Small MD,Manabi,Bolivar,Cuenca
3935,5ec241083f10400fb8276ef6a98d297e,Jason Manning Jr.,Empresa de telas,Alexis Scott,Manabi,Santa Clara,Balsapamba
3936,e56b46775bec43e7a2d7f217b476b261,Linda Richards,Empresa de carros,Susan Anderson,Cotopaxi,Moncha,Tarifa
3937,71b86b6b2d3d4eb7a9af360e25459271,Michelle Horne,Orfanato,Lisa Wright,El Oro,Guachapala,Valparaiso
3938,2225af6a61654e63a622e65c59dbf37d,Robert Owen DDS,Empresa de alimentos,Darryl Johnson,Francisco de Orellana,Aguarico,Tundayne
3939,36782527367e4c17bdbca170bc096518,Richard Lewis,Empresa de carros,Michael Anderson,Pichincha,Atacames,Regulo de Mora
3940,ebb8c7ebce9b42d1bdbc373e35a2bd39,Eddie Lee,Orfanato,James Franco,Morona Santiago,Pangua,Pañacocha
3941,6418558897c448bdbb73e1cf664e40ea,Jessica Powell,Farmacia,Laura Richardson,Los Rios,Quito,Balzar
3942,d6cdc3ffbbe14727ab444af2c165aca2,Ryan Bailey,Servicio de telecomunicacion,Jeffery Wright,Chimborazo,Valencia,Pataqui
3943,bc60c31c06924201a1376a8a5e360448,Wesley Jackson,Peluqueria,Timothy Clarke,Los Rios,Quito,Salinas
3944,dba5fec0a29c44feb380cccad401dbd6,Dana Nichols,Orfanato,Amber Dixon,El Oro,San Fernando,Calceta
3945,70eabb4b9d054c979b789f85434e1e45,Melinda Morris,Empresa de carros,Sheryl Castro,Sucumbios,Marcabeli,Santa Clara
3946,03909e100ff04239afea366a1a479a1b,Crystal Anderson,Orfanato,Martha Alexander,El Oro,Latacunga,Borrero
3947,a8fd8d9471f2410fb931eb82dd8c7092,Rhonda Powers,Orfanato,Melissa Long,Tungurahua,Mocache,El Sangrario
3948,97df1a77496641a2a354a8f699edecd9,Ronald Henderson,Orfanato,Wyatt Ruiz,Los Rios,Milagro,Tusupamba
3949,2564c2ff52024a64823d935849f0b5c7,Patricia Padilla,Orfanato,Deborah Stanton,Los Rios,Pedernales,Puerto Napo
3950,dc86b1a0eaeb433ba811bb2e535fdd5a,Cristian Brown,Empresa de electrodomesticos,Malik Sanchez,Santo Domingo,La Joya de los Sachas,Pataqui
3951,89407b3e4c2a4d1ab5b255a869ea5151,Maria Jones,Orfanato,Amber Whitney,Cañar,Cascales,Tuutinentza
3952,b7696bec916145b09f501ac4c75aafb4,Justin Gilmore,Orfanato,Timothy Jones,Carchi,Ambato,La Victoria
3953,c6b30e9b42634abb9ee34823cc051a7a,Mary Foley,Museo,Brenda Bender,Morona Santiago,El Pan,El Piedrerero
3954,585529e419a549a88b56dcf465156909,Cody Hughes,Orfanato,Mark Rodriguez,Tungurahua,Colimes,Santa Cecilia
3955,4a44d86ee58d422eaf46ef3624b8d6ec,Brenda Perez,Empresa de electrodomesticos,Brandi Richardson,Pichincha,San Fernando,Puerto Baquerizo Moreno
3956,4f70eda6090b4f9992c068a2f97640b1,Shawn Fields,Orfanato,Mr. Benjamin Griffin,Cañar,Carlos Julio Arosemena Tola,Pioter
3957,42eec0900cb147bab2d02f35e3abff92,John Cherry MD,Servicio de telecomunicacion,John Flores,El Oro,Zapotillo,Salasaca
3958,27ea03e5d1584dbdaed74352ddaacd8d,Michael Joseph,Farmacia,Joshua Foster,Bolivar,El Pan,Canelos
3959,e0e49e4e9d1247cea0a4f6e224b48e14,Samantha Larson,Servicio de telecomunicacion,Rachel Phelps,Santa Elena,Arajuno,Llagos
3960,8440eaa1567a4cdfaf36ec559be6319d,Lisa Navarro,Ferreteria,Tracey Carpenter,Bolivar,Marcabeli,Pansaleo
3961,257945e886e7445096b48906a9f03bdc,Patrick Fritz,Orfanato,Ricky Perez,Galapagos,Penipe,Ricaurte
3962,807c61e3976c470aaced5010f529bef1,Carol Carlson,Orfanato,Karen Nelson,Los Rios,Pedro Vicente Maldonado,Ambato
3963,2b5d68543b894688a58b672b420b0d08,Edward Robinson,Servicio de telecomunicacion,Ronald Erickson,Morona Santiago,Chilla,El Pangui
3964,0eaa1ee2ca024808bec8eac44e370d5c,Tony Sharp,Empresa de bebidas,Jacob Wiley,Pastaza,Naranjal,Pelileo
3965,d14b974942ed4a58b51797020aa43605,Jennifer Dorsey DVM,Albergue de animales,Jessica Fleming,Napo,El Chaco,Tacamoros
3966,65b0c6447cda4a09a823c936774cfc17,Tina Johnson,Empresa de juguetes,Margaret Adams,Bolivar,Muisne,Quingeo
3967,88f0eb7dfc7743a58104763e38b02569,Rodney Lopez,Empresa de juguetes,Joshua Conley,Napo,Guano,Llacao
3968,593b3a20c9bf45989fedabd85be7ffca,Jeremy Tucker,Empresa de alimentos,Raymond Long,Morona Santiago,Guachapala,Santa Maria
3969,c864d3d5408d4616822db170a6d4ec4f,Scott Yang,Orfanato,Frank Smith,Napo,Flavio Alfaro,Puerto Napo
3970,be37b34002654f4b94f6482211f57f87,Julie Stevens,Orfanato,Tiffany Maxwell,Tungurahua,Jaramijo,Tiputini
3971,e01c2630487b4cc7a2319c1aeff581e8,Mary Brown,Editorial de libros,Brittany Atkinson,Carchi,Baba,San Blas
3972,fc51affe2aab47ee94c399ce716d3ee7,Christopher Boyd,Empresa de telas,Tyler Young,Zamora Chinchipe,La Libertad,Maldonado
3973,f4b3fabcf10d4e178efb9be696369df7,Timothy Serrano,Empresa de telas,Jonathan Lopez,Chimborazo,Cayambe,Mocache
3974,e47c0c21ea95465a9ad01864a1e4cec8,Michele Berry,Orfanato,Shannon White,Cañar,Moncha,Ballenita
3975,67c0c68c84af4f15866a741906570af4,Lori Miller DDS,Editorial de libros,Natalie Wright,Guayanas,Pujili,Ciano
3976,8c48cdf045384b4fa71dedd4b620efe1,Allison Morgan,Peluqueria,Teresa Knapp,Carchi,Cuenca,Bellavista
3977,46b5fe95935a4f48af95240e5a1b7914,Ms. Stephanie Green,Orfanato,Mary Morris,Pastaza,Pablo Sexto,Santa Maria del Toachi
3978,0198d64291cb455d8c8e05030ea67e7f,Dominic Santana,Supermercado,Jonathan Hernandez,Loja,Pimampiro,Lumbaqui
3979,4aee174d649047a88ac7066e5a146bb8,Kenneth Williams,Elaboracion de instantaneos,Ryan Gutierrez,Esmeraldas,Olmedo,Carcelen
3980,7383415f80e34183aa77cefc251f6f1c,Robin Harrison,Ferreteria,Tammy Schwartz,Loja,Pajan,Tipitini
3981,ef9f988c9935430b9c6d9c315d89d31f,Chelsea Calhoun,Museo,Lindsey Lane,Carchi,Muisne,Concepcion
3982,e93e67b0856b49ba9082b268d7ea4ddf,Deborah Hill,Orfanato,Sara Lewis,Cañar,Camilo Ponce Enriquez,Borrero
3983,b21ebc1ed96b4031b96e2cd70a120a5a,Julie Grant,Orfanato,Lisa Thomas,Loja,Pedro Moncayo,Mocache
3984,3dccfece6aa44a5cae12e3c834777289,Lawrence Jackson,Orfanato,Scott Macdonald,Manabi,Camara,Zaracay
3985,345638b1a32147d99e3db85678f775f7,Lisa Nash,Orfanato,Michelle Berry,Morona Santiago,Catamayo,Bellavista
3986,3477ebb33e9244eca1e44b53f1930dc8,Theresa Johnston,Empresa de muebles,Gina Green,Morona Santiago,Santa Elena,Sarayacu
3987,da1842389df34698ab1241d24a17b939,Joseph Roman,Ferreteria,Shane Osborn,Bolivar,Urdaneta,Tarqui
3988,522e70a0a20e423bac58465e9c3f27d4,Carmen Sullivan,Empresa de ropa,Yolanda Roberts,Pastaza,Santo Domingo,Borrero
3989,00f7ebcd63fb409fbaef826cb9342aab,Richard Patel,Empresa de electrodomesticos,Andrew Gray,El Oro,Quevedo,Las Golondrinas
3990,c1e8a485f9df41e2bbad63342c19730a,Jennifer Rose,Elaboracion de instantaneos,Michelle Kline,Pichincha,Zamora,Cumbaya
3991,9194438238d04f66a0842c2026603261,Melissa Powers,Empresa de alimentos,Angela Sherman,Zamora Chinchipe,Pedro Carbo,Oyacachi
3992,cbe22c58bec54ab1a2bea3eb8543620f,Sabrina Schmidt,Orfanato,Melissa Reyes,Zamora Chinchipe,Montalvo,Valladolid
3993,962a982082664db6bf0cb33c9397e566,Jessica Hines,Orfanato,Jessica Charles,Pastaza,Arenillas,Tomas de Berlanga
3994,9236ec3e6ac548e0bef8d5a8629865ea,Jessica Miller,Empresa de electrodomesticos,Amy Lopez,Galapagos,Cuyabeno,Bellavista
3995,b9fe3cf737b748d88cdf3845f47eddea,James Mitchell,Orfanato,Miguel Baker,Santa Elena,Chilla,Cebadas
3996,00fbdcaec22b43a49dd99122507b6dec,John Mann,Orfanato,Jason Lawrence,Carchi,Tena,San Pablo
3997,c0d0d5f7771a4fc9be0d7eccf997addf,Erin Williams,Empresa de juguetes,Theresa Morse,Loja,Pedernales,Mera
3998,5ea32dc3b96a4dc5b6fb7a5af23391ca,Tiffany Church,Elaboracion de instantaneos,Taylor Foster,Santo Domingo,Paute,Patricia Pilar
3999,d20cff8ba10846eca4cfcb7e83002e1b,Miguel Silva,Orfanato,Steven Hill,Morona Santiago,Samborondon,Zaracay
4000,c54eb1acc6074cf98f384d5b256c2180,Lisa Roberts,Orfanato,Jessica Estrada,Los Rios,Puerto Lopez,Ricaurte
4001,4e05ef2566724fd2b0aab2ac02124f33,John Schroeder,Empresa de ropa,Troy Martin,Chimborazo,Antonio Ante,Huachi Grande
4002,72fe133adf2c44118e4fa05525419bef,Joseph Leon,Orfanato,William Mathis,Carchi,Gualaquiza,Rivera
4003,e5a2bb7781e243f685c58d8aa3058f2a,Nicole Hurley,Orfanato,Donna King,Napo,San Miguel de Urcuqui,Yasuni
4004,ae73eda4e04a485cbdeb0984ac733424,Zachary Berry,Empresa industrial,Dylan Allen,Tungurahua,Huamboya,Llacao
4005,02990511a12b464a963e2280ff094057,Heather Graham,Empresa de juguetes,Amanda Grant,El Oro,Carlos Julio Arosemena Tola,Valle Hermoso
4006,d3accc2866044ac6803640d0d567cde3,Craig Cole,Orfanato,Vincent Meyer,Guayanas,Sevilla de Oro,Piedras
4007,d4d69c830f8c4ccda7e3038a421efe52,Lisa Griffin,Empresa de alimentos,Jamie Rogers,Francisco de Orellana,Jama,La Sofia
4008,5304ed919aed40ada03753e5fb6bddb2,Richard English,Orfanato,Ryan Gilmore,Esmeraldas,Urdaneta,Echeandia
4009,0888f1e27be549428d6a7f249814ac0f,Kristin Lopez,Empresa de electrodomesticos,Angelica Ramos,Manabi,Gonzanama,San Gabriel
4010,f40eb68589da4708a1327702c45e4e66,Emily Johnson,Supermercado,Tina Osborne,Cañar,Esmeraldas,Sucre
4011,f6a040bfa4814fecb21ba59b65aac7e1,Stephanie Rodriguez,Empresa industrial,Katherine Rodriguez,Cañar,Pedro Moncayo,San Andres
4012,5d1b51aa72e94513b140c0c841ea5b6b,Joanne Wolf,Empresa de alimentos,Becky Anderson,Santo Domingo,Shushufindi,Puerto Napo
4013,ce31617c8e6b47ee8dc06d7594fa33de,James Travis,Peluqueria,Adrian Schneider Jr.,Morona Santiago,Pedro Moncayo,Valle Hermoso
4014,406c04b1ea2149dcac27c9dff8f58164,Thomas Woods,Orfanato,Christopher White,Morona Santiago,Cuenca,El Angel
4015,a777106848b146e0abdc16305bc227fc,Clayton Sullivan,Supermercado,Jordan Wilson,Sucumbios,Cayambe,Totoracocha
4016,864db616751948baaa92120f36503a47,Angel Ayala,Orfanato,Mrs. Laura Reese,Zamora Chinchipe,Espindola,Sinai
4017,44b50230de0b4760b875681448d5b3bf,Stephanie Holmes,Orfanato,Lisa Turner,Chimborazo,Pastaza,Madre Tierra
4018,9b20743a29d5470eb59cc0d069c3710a,Kaitlyn Davis,Orfanato,Kristen Green,Galapagos,Baba,Archidona
4019,5a85dfcd24774d9abd609fedc419053c,Marie Rodriguez,Empresa de telas,Jennifer Gordon,Santo Domingo,Milagro,Tambo
4020,7d89b9bc150943e88c62e6b54fb545d7,Austin Miller,Orfanato,Johnny Abbott,Morona Santiago,Pedernales,Piedras
4021,ea2cb0795f714929916916b2e271819c,Allison Mason,Empresa de software,Nicole Rhodes,Tungurahua,Paquisha,San Rafael
4022,8a57e3f6744d462fa6fb23de0390c652,Veronica Reese,Orfanato,Erika Hayes,Francisco de Orellana,Jaramijo,Valparaiso
4023,c1238f48a7ed490eaca22605dc616fc3,Stephanie Barnes,Orfanato,Sarah Allen,Bolivar,Las Naves,Quiroga
4024,5886f7ecbd3a44ccbaeb20216051f42c,Melissa Anderson,Orfanato,Heidi Dalton,Francisco de Orellana,Sucua,Quingeo
4025,624b8c84dfbe4666b0585d1edaf57ae1,Clinton Morrison Jr.,Museo,Timothy Johnson,Cañar,Nabon,Ilapo
4026,e0dc6a86fe2d4e4a9b835d50569c00c4,Elizabeth Brown,Empresa de software,Rachel Hammond,Azuay,Bolivar,Cononaco
4027,c900da5064904991b7fcc9b4a8b9f9d4,James Bishop,Empresa de bebidas,Raymond George,Esmeraldas,Pedernales,San Blas
4028,b65a01ee21e34163ac2a0e23bc86e267,Natalie Fleming,Servicio de telecomunicacion,Heather Sanders,Galapagos,Carlos Julio Arosemena Tola,Portoviejo
4029,a69f6598086e4474b6f0db6b34028ac0,Rebecca Gibson,Ferreteria,Wanda Morris,Carchi,Cotacachi,Sinai
4030,9834a23e3e914e0d88116de07f20706e,Stephen Ortiz,Orfanato,Matthew Davis,Santo Domingo,Gualaquiza,Tarapoa
4031,cf2b546a17b140cbb3b520ab2fadf3fe,Kelly Collins,Editorial de libros,Kelsey Holden,Pichincha,Loja,Bellavista
4032,7c128b1454c644c385301153ab97c366,Elizabeth Lopez,Farmacia,Lisa Rios,Santo Domingo,Tena,Zapotal
4033,681dd6d10560428aae0760dc945450b7,Brandi Donovan,Empresa industrial,Stephanie Brown,Loja,San Pedro de Pelileo,La Paz
4034,0bcc4c2b96f24d9eb1c2396a2b2d4a05,John Obrien DVM,Empresa de bebidas,Mr. Timothy Rodriguez,Bolivar,San Cristobal,Puerto Napo
4035,5ae1add0d54244579876fe9bd65c5890,David Rodriguez,Orfanato,Bradley Acosta,Santo Domingo,Colta,Puyo
4036,ec3dcebb9a344165a87e548a4c97a208,Dylan Bennett,Museo,Daniel Hanson,Francisco de Orellana,Sucre,Rio Toachi
4037,9cc7549bef4a4e709863c6ccbf43064c,Anna Perry,Orfanato,Chelsea Olson DDS,Tungurahua,San Lorenzo,San Blas
4038,a1b9b57b8788404192c6a521a70bccc0,Victoria Beck,Orfanato,Laura Aguirre,Loja,Arajuno,Aguas Negras
4039,8df698a7c145456184a804349070e635,Jacob Donovan,Servicio de telecomunicacion,David Lee,Sucumbios,Naranjal,Portoviejo
4040,c3ea1e0a3f7243ada485f7a25228cb3a,Gregory Watts,Orfanato,Joshua Jackson,Cañar,Colimes,La Union
4041,3591e3029d394ecaab31fc257e6fc9ed,Mr. Corey Garcia II,Museo,Chris Harris,Tungurahua,La Mana,Sarayacu
4042,d3539ac4d18e43a78b8128389453afe5,Paul Perez,Ferreteria,Mr. Ronald Becker,Tungurahua,Quijos,Ducur
4043,ad1aa216ca86425e8561375aa0c461fa,Lindsey Miller,Editorial de libros,Jennifer Adams,Azuay,Chordeleg,Los Esteros
4044,4ea33a48281849c591ff571c038d596e,James Long,Ferreteria,Danny Simpson,El Oro,Quilanga,San Rafael
4045,b2ffa48a89a64603a856bac2faed0aa8,Nicholas Randolph,Orfanato,Justin Smith,Manabi,El Empalme,Las Golondrinas
4046,411058b43ca74e6cae6d825c513a217b,Jordan Reed,Albergue de animales,Timothy Walton,Pichincha,Quinsaloma,Tarqui
4047,2d0c4638603744a1867edc4f82b69c19,Michelle Barber,Orfanato,Ashley Lopez,Los Rios,Jaramijo,El Rosario
4048,261f8de7664b46909beca24b279a00c8,Alicia Cox,Orfanato,Robin Simmons,Cotopaxi,San Miguel,Sinai
4049,4365b62336194c909571cf99fd26c706,Anthony Stevenson,Orfanato,Mr. Daniel Peterson,Bolivar,Manta,Guare
4050,13be889e30814192984efd9d15f1923c,Ronald Johnson,Servicio de telecomunicacion,Anthony Torres,Carchi,Espindola,Patricia Pilar
4051,6aeb67ece18a41518d41102ba620f775,Michelle Moore,Empresa de bebidas,Julie Leblanc,Napo,Machala,Azogues
4052,9d5c2b45c2694d0b8c549d6140168340,Greg Ayers,Elaboracion de instantaneos,Tyler Brown,Pichincha,Tiwintza,Pañacocha
4053,e0b17cfee98a4ff4956c651f80c85da1,Christopher Carney,Empresa de software,Wayne Wells,Carchi,Matate,Echeandia
4054,e23451f0cf964bb8bb8ccef249f88168,Jacob Shah,Empresa de juguetes,Mathew King,Pichincha,Alfredo Baquerizo,Larama
4055,0067d58953d34ca48aeee600c5f84c05,Benjamin Jackson,Orfanato,Joseph Olson,Chimborazo,Antonio Elizalde,Santa Cecilia
4056,d9842038289b4445b1dbd70d42c84c47,Sara Brown,Orfanato,Mary Aguilar,Chimborazo,Espindola,Carondelet
4057,d0e9c3665e5a41c79ed26d5c64c9ddbf,Karen Nielsen,Orfanato,Alexandra Rich,Bolivar,Antonio Elizalde,Echeandia
4058,9134b6abed3e4fe6900ad6a6ed93a178,Allison Hobbs,Ferreteria,Katie Jennings,Guayanas,Guaranda,Viche
4059,9f2fd60e529e4590a74fae3c13b81cd8,Michael Galloway,Empresa de bebidas,Joel Schaefer,Imbabura,Tisaleo,Cordoncillo
4060,f74106c5a8fa456c98dba3fecfb403f4,Karen Barry,Empresa de bebidas,Sarah Rangel,Cotopaxi,Jipijapa,Tenguel
4061,6cb536482d384532b2783a1cbd62e061,Ronald Taylor,Orfanato,Mark Lopez,Guayanas,El Pangui,Palanda
4062,b8ba800bf5914e34a679bad65d8cb8e8,Tammy Murphy,Orfanato,Bonnie Duarte,Napo,Espejo,El Carmen
4063,c588bc271218405ea6a67d9f189ba3cc,Kenneth Vargas,Empresa de alimentos,David Murphy,Imbabura,Quero,Saquisili
4064,890b2888390b4e969aeb88fc4c43c563,David Robinson,Orfanato,Shane Mitchell,Pichincha,San Vicente,San Juan
4065,9cb83afaa942428caa1a43d281b91613,Wendy Sims,Empresa industrial,Brittany Brown,Guayanas,Chordeleg,Tena
4066,18a935ce7c5541d2a126ac1f4f30db92,Nancy Jefferson,Servicio de telecomunicacion,Mrs. Deanna Burton,Sucumbios,Isabela,Puerto Napo
4067,58d75d0cafa74fc09f55994a48b7688e,Benjamin Hall,Orfanato,Joe Woods,Tungurahua,Chilla,Tarapoa
4068,205691d7b28a4bc4b515acdcb374e72c,Richard Farley,Orfanato,Eric Hansen,Galapagos,Pinias,Monterrey
4069,eeebfd58cd384647bd326c8de1ef9622,Kristen Garcia,Empresa de ropa,Jessica Valencia,Cañar,Echeandia,Totoracocha
4070,afcb1127f5eb4d0196ea90f896cbc563,Christopher Greene,Peluqueria,Francisco Gonzalez,Pastaza,Espindola,Puerto Ayora
4071,62a808f08d554a7c9fcee19074108ae8,Nathan Abbott,Empresa de ropa,James Hughes,Pichincha,Puerto Lopez,Cebadas
4072,1ccd4ff12d3e4d0d9daee4eefa28cced,John Martinez,Empresa de muebles,Jesus Gibson,Pastaza,Gonzalo Pizarro,Ilapo
4073,08c16c22f3cc4e12899661358edc629e,Mary Dyer,Orfanato,Sandra White MD,Zamora Chinchipe,Atahualpa,San José de Dahuano
4074,dbebcf55ec1b470481ed26e8eb5e8620,Katherine Combs,Orfanato,Abigail Curtis,Napo,Milagro,Huaca
4075,fb4c5e9c2af14554bf78719cc6334b18,John Wright,Empresa de juguetes,Andrew Werner,Cotopaxi,Muisne,Pifo
4076,775773df56334e65bb281077edfebed2,Patricia Glover,Museo,Susan Hamilton,Manabi,Santa Elena,Avila
4077,52ed02712e594d82beb112675e5c494e,Kenneth Martinez,Empresa de carros,Thomas Brown,Santa Elena,Santiago de Pillaro,La Iberia
4078,4242e6a2c9544cd4b52c28a4afca9c4e,William Robinson,Empresa de bebidas,Kyle Hansen,Cañar,Biblian,San Isidro
4079,b5233068d0cf44599af7786daea0be67,Katherine Le,Orfanato,Julie Ortega,Cañar,Lomas de Sargentillo,Loreto
4080,a06bf01432c7405dbdd3f0aa642bca32,Amy Espinoza,Empresa de electrodomesticos,Megan May,Manabi,Pedro Vicente Maldonado,Puerto Baquerizo Moreno
4081,b8577d837bbe4012a20dee305e600aed,Ashley Hopkins,Empresa de carros,Mrs. Jessica Wilson,Galapagos,Caluma,Tarifa
4082,3cd1d0caae274aeb97fa53ca71e684bd,Eileen Rice,Empresa de telas,Alexis Mendoza,Francisco de Orellana,Palestina,Palma Roja
4083,c630ef465ac24cf3acc5698cba776cb7,David Donaldson,Peluqueria,Seth Carlson,Esmeraldas,Deleg,Simiatug
4084,f8adaf155671425a91e36934ace39199,Jacob Murphy,Empresa de software,William Gonzales,Galapagos,Puebloviejo,Puerto Napo
4085,28ef597950534d17906b3a48a30c62b9,Brandon Collins DVM,Empresa de juguetes,Steven Poole,Santa Elena,Las Lajas,Chiguilpe
4086,7b2ec4f65e3b4bf695a0a7a15634a8f8,Janice Robertson,Servicio de telecomunicacion,Angelica York,Napo,Santiago de Mendez,Rio Tigre
4087,4c6f792f7a904815a539c9098548f170,Sherry Skinner,Empresa de gorras,Mary Hall,Loja,Santa Rosa,Maldonado
4088,2ab287d6a72546648a4457489c04c1b5,Lauren Sherman,Orfanato,Emily Odom,Galapagos,Gualaceo,Telimbela
4089,50a8567e91914f44ba0dd4e520af8860,Mr. Samuel Lowe,Elaboracion de instantaneos,Mr. Adam Potter,Los Rios,Bolivar,La Union
4090,907e8162406046f59bba2c1d12f5a383,Kevin Perry,Empresa de bebidas,Duane Garcia,Sucumbios,Quito,Zaracay
4091,0948453f2337458cbadd10e56865dac4,Dana Smith,Ferreteria,Jean Lewis,Tungurahua,Montalvo,Chaucha
4092,f8b81ad9d87b4d4da153975b37c2ea68,Michael Blake,Orfanato,Carlos Garcia,Manabi,Loreto,Chito
4093,86c056728ef24184b5653a9e65e30f7c,Tammy Bruce,Empresa de muebles,Pamela Russo,Pastaza,Jipijapa,Chacras
4094,c5f4a9057fa54c6eace2063cc2fbe23b,Gail Sampson,Orfanato,Lynn Cook,Francisco de Orellana,Paltas,Baeza
4095,ddb155240b0f45eaba6417a9f36843df,Kari Costa,Empresa de juguetes,Ashley Chambers,Santa Elena,Mocache,Huachi Grande
4096,57682cf0d0264845b01f249161bfe535,Frank Douglas,Orfanato,David Kelley,Francisco de Orellana,San Pedro de Pelileo,Amarillos
4097,8da7643240644516a733ff699ea76d68,David Henry,Museo,Bradley Sanders,Pichincha,Archidona,Madre Tierra
4098,53cc6af089644e618e7d279b695b258a,Heidi Thomas,Empresa de zapatos,Regina Johnson,Imbabura,Samborondon,Tarapoa
4099,6a826472f9d34eb9aca67d379da59c64,Barbara Weaver,Orfanato,Karen Higgins,Francisco de Orellana,Atahualpa,Tingo
4100,918a924fb60b4acba14ab7a182414edc,Sandra Bush,Orfanato,Anna Mcgee,Francisco de Orellana,Quevedo,Tarapoa
4101,8ac98ef36a9d434eba8710b75c4a844b,Jonathan Griffith,Empresa de juguetes,Joseph Graham,Guayanas,Atahualpa,Otavalo
4102,2b9a1aeccfd142f280571caf9e368f8d,John Jordan,Orfanato,Anthony Gomez,Carchi,Biblian,Archidona
4103,4d1da053b9f5454c8e601455d601c357,Ryan Dean,Servicio de telecomunicacion,Levi Walker,Tungurahua,Morona,San Blas
4104,52d8a8c3e9924679be7ba11c17a7a98e,Jesse Stephens,Servicio de telecomunicacion,Javier Brown,Morona Santiago,Oña,Los Esteros
4105,7999ed026b054d369c3d016c1a3a0d84,Robert Smith,Orfanato,David Pope,Azuay,Chillanes,Quiroga
4106,55469df6dbf7478a9e470182dc7eba13,Catherine Church,Peluqueria,Patricia Archer,Zamora Chinchipe,Balsas,Carondelet
4107,0ff69bd660c54bd8872b8161b760609c,Dr. Brittany Stafford,Albergue de animales,Amy Mckenzie,Galapagos,Chinchipe,Capzol
4108,9c5a4095baba44a4b960b75f8692befa,Adam Roberts,Empresa de bebidas,Daniel Stone,Loja,Cayambe,Tenguel
4109,d348f7fe92994f21b00e5235903c7190,Claire Lewis,Orfanato,Susan Beck,Sucumbios,Cascales,Archidona
4110,889ac824e4104fcc8391ba980b07af41,Adam Diaz,Ferreteria,Roy Hess,Carchi,Pallatanga,El Esfuerzo
4111,a44be132f88f4af5a2e82c32e3dcce7d,Elizabeth Mathis,Elaboracion de instantaneos,Mallory Lewis,Napo,Arajuno,Chuga
4112,98f1993ad1584cdc9d596418013206fc,Edward Richard,Empresa de zapatos,Christopher Gray,Santo Domingo,Suscal,Muisne
4113,22b9e0a34a80450599e70d4a7fb7918d,William Nelson,Empresa de muebles,Manuel Hernandez,Cotopaxi,Loja,Totoracocha
4114,3ff76a2e4fa14fd4b987f7e689343ca6,Maria Walker DDS,Peluqueria,Rebecca Brown,Bolivar,Pangua,Tambo
4115,48557cb399b54184b53db58068a868f8,Daniel Cohen,Orfanato,Douglas Lamb,Cañar,Simon Bolivar,Llagos
4116,94ac68416c96496faaad04ab6e16088f,Joshua Tran,Empresa de telas,Jorge Roberts,Sucumbios,Palanda,Piedras
4117,703ce2176d594775b9b164b648109993,Alyssa Saunders,Empresa de ropa,Jamie Blake,Loja,Marcabeli,Valle Hermoso
4118,7859a3ad12ee45b499627ecfb33b0aa5,Ryan Smith,Empresa de carros,Robert Simon,Esmeraldas,Sigchos,Palma Roja
4119,a70883472c2a400daa0237793cfb4f2d,Jermaine Espinoza,Ferreteria,Kerry Kelly,Loja,Las Naves,Sarayacu
4120,9e788803978f4c969d65edaab01116a6,Jenna Harrison,Elaboracion de instantaneos,Wendy Nelson,Sucumbios,Caluma,Ballenita
4121,264e4f3ec90843eab37730e801766092,Dr. Leslie Hill,Empresa industrial,Tiffany Garcia,Bolivar,Morona,Cojimies
4122,e0b085b968a54a7080aa0dc49b86c4bb,Raymond Kidd,Elaboracion de instantaneos,Brandon Stafford,Pichincha,Azogues,Salima
4123,07838f92514447649583b0c5e9a65e7b,Melinda Jones,Orfanato,Amanda Franklin,Bolivar,La Concordia,La Victoria
4124,d3e09409e1334709948a8722b3e7abc8,Lucas Robertson,Empresa de gorras,Michael Schmitt,Guayanas,Daule,La Bonita
4125,b6fa778d715148aa8e26e6a5fed13e85,Evan Diaz,Empresa de ropa,Carl Miranda,Azuay,Carlos Julio Arosemena Tola,Maldonado
4126,0cd89527d8ae4236bd9b69db0e2418e4,Ann Leonard,Elaboracion de instantaneos,Samantha Joyce,Carchi,Caluma,Fatima
4127,ad2ee0c38b274bf6b2fccb64ad8bb2de,Matthew Taylor,Orfanato,Lonnie Miranda,Los Rios,Quito,Sevilla
4128,e157a91c1a784d9e85742f06c5bbe4e0,Alyssa Richardson,Empresa de telas,Sandra Leon,Santa Elena,Lago Agrio,Salinas
4129,6acf42a84f9a421c82f69073a322ebb2,Kelly Glenn,Editorial de libros,Christine Walker,Azuay,Flavio Alfaro,Santa Rosa
4130,b631ccd0f1914543b08b9548c24eff74,Kathleen Scott,Supermercado,Erin Miller,Santa Elena,Pajan,Los Esteros
4131,5fa2c6ddb4f24609a7be54dcd833b8cb,Brandon Smith,Orfanato,Scott Davis,Pichincha,Arajuno,Bellavista
4132,cc545373db8f44f789bd10934ebc25bc,Heather Mack,Orfanato,Cindy Montoya,Cañar,Chaguarpamba,Taura
4133,e044ee6faedd468c8645d292f836bc72,Sara Sanchez,Empresa de zapatos,Melinda Johnson,Galapagos,El Guabo,Puerto Villamil
4134,4a38c8f7c24845ee9bfd7f42be709c06,Maria Holt,Empresa de juguetes,Jessica Ibarra,Azuay,Catamayo,Tingo
