,idpermiso,nombrepermiso,descripcionpermiso,statuspermiso
3786,82dac0fa63b94ecaa2c274ec3631a46a,Update,pvVWQSCn9dOWVQdbqSMBWR0gZ,Activo
3787,41433ef8d85b47db9866f000629a8832,Read,pDXH6S7sgQtaToSue5pmExTTi,Desactivo
3788,aaff5a55639d49ab9d7abe8320dc4adc,Read,Le5E6HYuNXwDtjAkqRMad8SJV,Activo
3789,62c1dd4699204ff8bccbfdcdfefeaed6,Read,4FduwIaOzqbIgq2485dTd4sc7,Activo
3790,197daad99672464b90bd4495ecfc2e48,Create,cz9ZqkJpYqpgMtC58sFDYJxav,Desactivo
3791,82ca194b9b604ddd8134903d56247000,Create,84DIYWBFVoO56DspPU6Abm1yp,Activo
3792,c5b3572368de43dfbf4b0187965a4b20,Create,vs6paclxNc8szqXlw1xo7crPR,Activo
3793,bd54867e078f429aa9fdf94e338d8bf4,Create,B0UYigyjZCvE6kbjA6HAcVsnR,Activo
3794,20339416f6c64cb0854314890b6ff0cc,Delete,Q9Pq2zbCbvFxsRlcjJmwVAFSH,Desactivo
3795,ee1179a6be30446695a59141abded0b2,Create,JUnf0vJPov45SkUjMIxq0baiT,Activo
3796,1d89f33c87f64ba1a05208e8183f9a38,Update,Wb7KLn9JtOwVCHiIQAtAPNeUE,Activo
3797,23f3272efddd4b0e97d3c4a2e6b30e06,Read,LdX7xgfSNJLjM35nJSaTffGWP,Activo
3798,00da43216e0e4bd2b81509a2f71a91b2,Update,lJ4KIUsAgR217VIeGN9uiNomp,Desactivo
3799,d6ba96b2e11c4b6d91a99edc379049f8,Read,e6lj2wcT9JOpvonIGCpCczRMr,Activo
3800,318dafb45c7c498d88c0cf38a999b697,Delete,bymah177DaSY5sHhEIALpoI4b,Activo
3801,dd4ebc548aaa4385bbc186a702956f6f,Delete,jIamImJsNVtuF5bGoDj647lpf,Activo
3802,e67c1b1832584be5b77303a7c2eaebfd,Read,o1L4Fm0xWUTg1J4ortAQQ4XI9,Activo
3803,65928aace7d5406d816ffadd097ad9bb,Update,324XBM92OtEQQftRQCVdIKnhq,Activo
3804,c0c56d112faf46cf96cb9b2f6951b5e2,Delete,cHFVGiCggh5d0k07xuOxN0asE,Desactivo
3805,9214455c82e44b37b8c61011b3221c34,Create,b9EOq6mp1P1OZAQ6IsJ2dKsAb,Activo
3806,0fb0e9de8d9d490eac1fe1decd087f4a,Update,rksyCRy7rlNKGhIOXvMDd5Uyt,Desactivo
3807,db29468ed62942edb5fb6cf4179b0b93,Create,qgoYNwqTGfe5tsJOHELhornzm,Activo
3808,f775a03aa1b8432b991c5c09ac4ad860,Read,hFNwn9MVZRXnRM5ODiD73Gu9S,Activo
3809,5851069948e14262ba5a20ef378a3760,Delete,xfhJnLmkAv55GUNns5rIllCtX,Activo
3810,6b486b71f22f40cf92cf3ce4f4c39ba1,Update,0n0zHke7NOm0vp4EVrnsPVthJ,Desactivo
3811,b7aa7c8715454e34b6fde11aa2421b3c,Read,FcoJz69uNcFH1ywy5rebQ92pw,Activo
3812,8404784e1629437db92e6c052198ca3c,Create,DnflEUW88G749y3iFVMRxhBlU,Activo
3813,8b72bb3b474d424baa53dc3cf18307d0,Update,kPa0jlAFHytYnTLNtlyDzIS5Z,Desactivo
3814,512a1c9d5d574bd6b1a24af825e6cf80,Read,bBDB0kTmjgtSxdkgFswuQXx1r,Desactivo
3815,43c350cd3b61427fb8ce715c2642c834,Delete,XqxB8c9EEe2rR9Oqpb1JtMgs0,Activo
3816,149aa4c1081c458bb0cfdb43affc28bb,Delete,nevKaFRXibfkAu6RHXIzdiYpF,Desactivo
3817,3b7238b8df134ace99ce34891a6175eb,Update,JkO1dwkvVfpyy63KWdhp7gUJO,Desactivo
3818,44b24d2cb99043988a6930b197ca1b98,Update,ECImJ6KD1hpMJDbxJNo1qnHQd,Activo
3819,e99702fbbc2d44b083d39722523cded8,Update,z3q4O19zuRhtPpOYobn5DWTe3,Activo
3820,7be6cbda07304c19bcac78f7421a91ce,Create,JAbfceFxBwn45vyvYXHecs4eP,Activo
3821,0c1e469237f045f6b5df12b426eae4b3,Update,W8aQgVMrk9kB1LkUv4l5PFcxS,Desactivo
3822,096fad730c89425f8966bf96bab56110,Create,0aXVQOpVqVqiRrkI9vEV5ylBB,Activo
3823,b874b7070e3a420d9718ca8993703840,Create,kLptYU26au875Gn6QHuat5Ech,Activo
3824,78eb764650c545eda0dd2b60d4202db6,Update,uty0ue5zI3uPl6OvU7cONRm3z,Activo
3825,8919e7a6ece847f8893c6bf8850b04f7,Read,f3qViUX3TvYvPMoxqwhpVHDgr,Activo
3826,b0ea6f8031f1498cbe0db594a3e4b17e,Delete,cFtzv0OFPnpl7now3j7xlhcBs,Activo
3827,988bed5c711e466db2306907741a0014,Create,Sn8wcQRrUoOkoXh7HT0SK7Gtp,Activo
3828,7508889d822b4b4eb8588ba6fe869b86,Create,NsSsrUMGzMc0SmK3HieznjdLJ,Activo
3829,dd8b0619a7aa47cbae449361bd90d0be,Read,g7dVppT4GSEvAo3WROTH7SSyI,Activo
3830,cc5511ed54814e2e95fa5551b621af3e,Update,9DQma2dbZjnEzQSUakJ7VYtel,Desactivo
3831,abd3b4c6e7fb41b9896172bb72bb28bc,Update,tBakOFgL2JcZkpKWPN5sm5ljN,Desactivo
3832,59e562934c6a47bfb15d93b14f1f723f,Read,zSHkE7aa0xbtPOmll7KeNeV8T,Activo
3833,81749e477cd249eb803393322bf76fa7,Delete,YQLODXV9mxMiWey29aTHgNKXA,Desactivo
3834,d771b585f34a4d0b8c3a8fa50368c410,Read,LlOgjJHxJ1qh2SmP23jU4DmI6,Activo
3835,f7538d849dc64f5cb1071d889cc49588,Update,SgiG9w7ChSIx1O31Xx4k5hoYW,Activo
3836,bd0a5138611a44e2b5edffe060707002,Delete,ShKgTpxyCMU3DEDwYB3FnUR3z,Activo
3837,afb00b77118b48cdacf2b4ef696bc18d,Create,G52xlaipZB1WJrgBBvZDStIWp,Activo
3838,572930b2e07349dcaedb3f075f0cbee8,Create,Q1oO2KloYYJcvK2nuaZaiwXkV,Desactivo
3839,55eb507f0ac64074b91acf2c020819ac,Delete,FcnBG7To9HVaUlGYIBGOImht4,Activo
3840,8aae46c1f66e474ab558f0b8e207763a,Read,O3YIHnsqxMHgZM5GV7VqYveMg,Desactivo
3841,24332bc4100e4d2983d32c329da12811,Update,9jPth86lOhoQdQuIfWOaQ3efT,Activo
3842,c22dbe2bcd3c438e900fc70f82b9faa9,Delete,NhZvn2rK6d228y3vYEU0qYgOB,Activo
3843,ea333eb2648f42829a5306e153fdd065,Delete,frBVOQujSMhLE6bu9DTHZ9NkJ,Activo
3844,fd8a31b861404c03aecbbf6f5480d8da,Update,mDTdmrJ4JY7ArBId5P9pYhvmy,Activo
3845,5a32307aecab4522863975225aec191e,Create,YYxtc58J3H3hklShECkOEM20k,Activo
3846,7b8f4189783841d3875d1137b6120122,Create,LexBFXB8qM4Pj0eaNGDBoXxIH,Activo
3847,89998ad7016c490ab3192237f16886c0,Update,sgx1UDjmlkpNY1bafVMnZS4Sm,Activo
3848,dcf8e160e6364612934d0a51afd779d0,Delete,KNYuJCPCRyHoqPLk3Hlv1TqYa,Activo
3849,0c133f49bb154571b1831987ce75bee0,Read,RnrdnrYAWS5OFkh0Fwxnrcj4i,Activo
3850,6bd065eed8544564a1a3d64d6bb28582,Update,qpI4pHcvfxmcadI5VGkW102kN,Activo
3851,a6231c288c004e23afacdee49703944f,Create,WQm6oyeH29QCnUH6ZFgwupdqS,Activo
3852,2ea817b7e1ba4ab7b34b9cf23ebdcc5c,Create,0P2Agk3rFlspqLhdK7quwTo5U,Desactivo
3853,e8c8eee1f4df4eafa67b5a533350a25b,Update,FvFeQb2WHL1dnXSgfpANoe7oE,Desactivo
3854,c5f1602636f7489abf18558c7a659fce,Create,DDMEwJOKsbfmWHkJHzuxbwbDA,Activo
3855,3582edcc603f492f87b274dcb4c3c372,Read,tqQVIcUBG8DbbP0r4cTj7vcU8,Activo
3856,36a8ab15f52b46a99c14669ac760d99b,Create,dUzMo5cIZiLZ2uuvSPsExCxQM,Activo
3857,22598963c2b64fc1ae96a9f946fe3a02,Create,QIiYqFhwwpFl2yocq7BYrMLEf,Activo
3858,2ea6bbb992f947f9907f2337bff5019c,Create,rarHkgRUwr5ifMxZsFi0v2x3s,Activo
3859,bdbf70aa066a42e1b1d6752994a1ffe6,Read,JzdWqXiDtGdduuA67MfbfAlGy,Activo
3860,a003afe30781425992648740de50642e,Delete,adnE9U7TqfomNKBCeGnDqDKx9,Activo
3861,670b8ca3f3bc4b1d9007cedae2dab377,Read,V1qmeapoeijXqW9LWf7lCd9hl,Activo
3862,cce4e4e65aed4a85a94485961a1f383e,Create,LPXO0ssrD9FQuGJW5XuCmie7T,Activo
3863,f05c4823365741d28beaea884a058801,Delete,gl2t2DVSs3aZczMHv7PkRsAdc,Activo
3864,c695c21a63144c3f87f5527537e186c8,Create,zYFedjZzAZ58OmdPB7ZkzlwUX,Activo
3865,892c73f096ba4ccf80ed16a625e99262,Create,4uD8LOkEz6wZkb9TRBj9XbfSn,Activo
3866,34b7fbd543f743dba9f24ad27009d85b,Create,8CtQPHVplzAU4vOd9cC96VPPU,Desactivo
3867,1d90d2d311914c289e60bdc2d276de1f,Read,2F7IK5WX1ZP3xBuJuvVq80qMV,Desactivo
3868,00a66bd8ffc4442683ce8c8d1ae96ab6,Update,yocsuWDs7nYuf0ifPHok2xYx4,Activo
3869,835a265bcfe24efea525cad44de523d7,Read,loSqe77gOwJemwL9q3cizhBuA,Activo
3870,9e12cbee440243398f27582a820cb30a,Read,tNpirodLvvcuEvSskrfnbrx1T,Activo
3871,0b7d43d3ac39494ab9e9b442302f8f15,Delete,Y2vXnDGLrf6Eqagkig7oG8y0D,Desactivo
3872,fe35e114dab147a3aa41b08cdc3253c8,Create,DUKmddeVEfZWDZB0V61a7F4fI,Activo
3873,75f0d5b48bb74d06bdad652a5419e242,Read,Nr0XUNOkHqBxNx0wmwvyiLfsD,Activo
3874,8c28489fec364810a689de82ef180344,Update,XPfQYLs4A9EkTJ4awnhpa4GRM,Activo
3875,37d6b0e947484636952818a7db810d04,Create,HjHgGkAe1xgxCyg5U8L3ZYUrZ,Activo
3876,9d9171a4bbd145eab7893bf0ecd1a4e2,Read,APYpTWgkAnC4ZYlXM5mzcj2Ng,Desactivo
3877,183448e1ba37460d96e29ee89dbbba58,Create,d49cZ09DDUUk8UZbHNq1uYNyf,Activo
3878,36a6715a0beb48fa9445a9749054999c,Delete,0uSsqDBhxhSDcGxSyDxxbq0Vp,Activo
3879,492aa14286bc40748ef640662a8779b7,Read,GcDDMjtFBqTk4Z6ZIaYKEdQEh,Activo
3880,493364a3522c45d78adca22541dd6ceb,Create,hLqH4GL9A3hRbpDSfhdVaj9Yr,Activo
3881,6b4b29f4b3f14a83b498494430aad42c,Update,kQuYm5kosPCwCs7qpGxafqDry,Activo
3882,cb1a5ec029fc44d993d31dbb476414a3,Update,rSTgDqngSXgRKnUnK9XWUrkj6,Activo
3883,487586941d9140e984acbebd1bbec67d,Update,5OxOD0ZsRTicfXSKwdTjFJwDK,Desactivo
3884,b85ae20be1b54214bdc6cb95311c1d36,Update,3Qw4v5JSaStJW0auwwGao7iBh,Desactivo
3885,9a87ab9eb8734aae9e15677c38bc68c1,Update,zzk45I8SVlL0bIYN7dbcn6W5E,Activo
3886,ff044c9565ee4d67a5dfde9be3bf9131,Delete,jaPvlnOVMjfpbvXP94TANmr0E,Desactivo
3887,4033d7236f6441dcab53ddaf48580c99,Read,rAWCGMsWHEtfzbyIUuxreMjoX,Activo
3888,bc7c44b6732d45f69c09a8f970d9ec26,Create,epwGKhgol25Hisk39ZkBImCVl,Activo
3889,95b327b2c780473bac133c0bc6749d6b,Read,loWPbJn9iT41kvfJe5tvPft3j,Activo
3890,1f1b1a02af184fb087b6fe53dc0100fe,Update,aJ8XkIAuXFSUeASU24gX4NDxl,Activo
3891,67304dd2169d4bf181bae237d7eb5023,Read,UYtbRoSkHjzaUYFbKcdaYkEud,Activo
3892,fb2ba66c7aee4cbcaa975748ce6e1a63,Update,yGtkn1KtfMRzuBG3IHFxWcADa,Desactivo
3893,5178adaec6944dc0abcb1f07a58e2a01,Update,EKI4Psfn1hYNTHUCnsCRX3PWe,Activo
3894,bc775dbc427942a1849587cdff64a773,Create,lBhHATe5ZXydVKwt75VeGW3W0,Activo
3895,8dc8d3acc15e4c058ff8fce96d1954fe,Create,JzgqmBF5tob3GaUMrIqzhBM7k,Activo
3896,b02f31c282e64e5ebf309e0e2a53a877,Create,tRVW0f1fki9d03VShb5NIA2lo,Activo
3897,e8761b42707b479ba39746dc069676f8,Update,x8fsnXRnnIPNrid6Z1edISZmy,Activo
3898,4aef60493ff44c64a1b301b7922ea79d,Delete,rQ3LJtVfIso0e9iE1rUBI4GgO,Activo
3899,779eb8c34b3840a19917e5eaae83de99,Update,GMCC4DRqhOCohbRa5yh8or5z8,Desactivo
3900,330099be5b35439a809f6610d2652176,Create,KDJXNmUoOfJhXPhxLuUZy70B3,Activo
3901,1a29d81424884e899bfaef574b7b8a8c,Read,G2bPTJKpqEMCQ6uTbiraUmLis,Desactivo
3902,abe94edce07f4220a18caa802860a06f,Read,IxPITAN0mRfmKD8gq6dsbLcEL,Activo
3903,21437a02071948c8af8cc90f91b6fd57,Update,oZoQ7hjhO0F00gxoWdCZTvaYC,Activo
3904,92ee69608760441b8e71221825a2661c,Create,AeqYUAPlCCtHTlPuXmXamLgvx,Activo
3905,0ecbcddd366b4aecaeeca2c7bd917259,Update,VLcTl8TRcw6tGMiFc9zAGdOBs,Desactivo
3906,7181550b428942c9a5f8087d9b4fbff3,Read,RR5T25PHoZXY1eotCikGhy9oI,Activo
3907,1168ee826df345d3902f5a618f48888e,Read,F87sdpc0ZGU9uAsoGikAX7w9r,Desactivo
3908,91c22c30429e44ceae4905d00e573642,Create,v6OCsWDpfVoPKsEnxNTMM7yak,Desactivo
3909,eef4a89f31714623a44a1a6e4242e23b,Create,1tRDu8BIyBlxS5y8eN5ynBYD0,Activo
3910,cd1d1f27a20b42659f1459c5df7fcb7c,Create,nfpxmA2B6G1xTaurMn3k7M4Gf,Activo
3911,85a925833e0542d589bae36a3d82cf03,Delete,P04qO31EnjU9Hc6CYWIMHHcA4,Activo
3912,8502d6e36af14cb5b7e1d1d1593a9cf1,Create,IkNw1pdlC6HbhDznFqI5sf5rD,Activo
3913,7890425834194b6aba1837d3acaf9b89,Update,8kG1tq9i5r3XFZ9E0IkhXs5al,Activo
3914,73a344027a3e4fab820fd4d92503ef5d,Create,scF4OlCnlPnxsujdxVtZ1DRx2,Desactivo
3915,bc76218756714fd78f865d90c5950802,Create,T065aOA4NaeY6U8YaFY8Ak8o0,Desactivo
3916,8ce0932cc73045b0988569c6f25d076f,Delete,Qr1wuqvFlwrqBzY0IGsPB6ajR,Desactivo
3917,137947348daf42f8b4fb728b3321a68b,Read,4GVltV1QCPFw6ygNUiGop83rP,Activo
3918,a252f4aaca03449f90f58c576397cdd0,Read,SxcxTRll1jcK0AjPaVsmuBp5Z,Activo
3919,fc551e36ce1e43e6a859496c0e2fb6da,Update,UVCXTQR2kajD9wxiHsIVHHJIf,Desactivo
3920,1b8450d4be3c4e7fb38203a7374ebb3f,Delete,nEO4O91mobOera35Dz9tDiwLL,Activo
3921,2edbbdf44f0247bc80e75ef8a6a05225,Read,9unatNOpB00hL6YjnGoHeJAVe,Activo
3922,160c19ef18d34712adedfe9f989a9777,Delete,xoDU5MHruJsF600U2IpqDnxqL,Activo
3923,ed60e27fd81a4f8da9b9103be858981d,Read,d7bzy2Y0ieVAZq77BzZIfJYTv,Activo
3924,995646bfc2bf4eb8898a08580688b47b,Create,eAkWrm2KEGwG9NokCzgJQGWxg,Activo
3925,349108260cfa4cb1bcf437c59a70f5b7,Read,oKhpoHw3oskVFh83y4V2iew2y,Desactivo
3926,9ed6b1e3b6574361a7118040c3d93f9c,Read,s5r6aJqHCFk2dYzacvLORBYal,Activo
3927,429932b48b884818b44a09be4137c4b0,Update,bOpsFcGDOTjvt5yoKooBNqawW,Activo
3928,d27d20b21f114861a3c67d8f83207c18,Update,QkNSEZ1Zi6YiYFPljFI5tvKZ4,Desactivo
3929,4493fbe90df44d939128a3494b4fdc16,Create,MPbyeB9aqBI2Y2R7MJ2vBj1bp,Activo
3930,aa56527ab9f74bb4a648ec43f3e4fcf3,Update,XWbPaU7kZAyobPqN5MdSSxcWk,Desactivo
3931,ba65651e7d2d44499f15457318dd30f6,Read,PoWkl2uWxwBYls4duQepFx5Fp,Activo
3932,40e57099721b4e92b3c526ddb1e0a4bb,Delete,diQPq2x2Mcbss4vpVgIS4mSh4,Desactivo
3933,40720091d34e411c967fc010ed0beb61,Create,7h3AeMGX7hHMC6Y1IfpwoYAPE,Desactivo
3934,a58e958d67df401eab8707aac07afc55,Create,4lYsu2Lqu4c0EpfQnO5jRQOHh,Activo
3935,434de0691a2d451982e80c75b0c66bfb,Create,t0xwsV8Qr1iE5WQD32zwPM5UZ,Activo
3936,045b7273d5d54e128ed618e3f53a6d66,Update,kEFJlbpCHdLZvtoTRFcLxnf4Y,Activo
3937,6f108d50c7074a8b86497172fa045c75,Read,QfKH99FdhI4SS6uVc97XZs2Ee,Activo
3938,ee090d04ee6d4cf2b1f756bc5ce85368,Create,3UnyVsRZq3ONoOzAGayxdLp7B,Activo
3939,c6b7b3bef6504392aa664785c6d7cff2,Update,w2xykH8me62mnlQ6hwMeho4Yi,Activo
3940,06d43710d4184ecbb9fa9321691dd12d,Read,qgyZBUP1g9uLmW9OLufOUTS0a,Activo
3941,875e2a58a1124afba30149adf5ddf5eb,Read,Ehs8wgnEU4T5k5NVSj8GVHjzB,Activo
3942,c124af0705e741b1914d31b4189a3ef9,Create,DyU7FDePkx3itBKQq3Eya4HXe,Activo
3943,ebe81be98702457a84e647e2f963fb2e,Delete,YGMKXxjHjGtWhSNKmkt1fhAoj,Activo
3944,e8e14588428c42a9ad9d4a0fd529e5d8,Delete,5nWy8NKNh35BGMngeRm4ZKAYD,Activo
3945,6049c47ab2ce49b8890d427f665311f8,Read,fb3GcohvHsHfZZAdR2yD3u4Nr,Activo
3946,673205692a9a4dad8e27893861ce9484,Create,TBKZupWnkhARn1Mmijcm8GUeC,Activo
3947,ddea21aafa7b432082b7820ad61e7ca8,Create,ET6dywYTGJXtIB9MEdzRk5Gn3,Desactivo
3948,2af95ad4a8e34a6985dde83b550d3d6c,Create,vBZHV1cik40VtfLRfVDzUmAHv,Desactivo
3949,a25bcb32f517446083ac2bd23b415239,Delete,TirJ43D2zRxfhRk3Jgv21TgYz,Activo
3950,7b47ff6ac07e43d1a42a45e0e016d510,Create,em7l98eyj66lhJzwiAg7LKfi7,Activo
3951,992b10a5758f477bbf808dbdb5438ee8,Read,ZJusYxB9eiwkSASxrtilcFYHb,Activo
3952,3a48130b79cf4c6797393b87df6349c3,Read,SyN1MIilx15R7f7eJEJjT8Vcg,Activo
3953,93f3a9cf98194912b5100a9af22b290b,Read,0HSwEiQFRDgJqtTLmOYCnxgPZ,Activo
3954,8adc8a4f538b417abc6fc41f21c2eb2d,Update,Oq0SOuL8Z4OBKXOMP5rvLte4y,Activo
3955,e347cf6f33e94337b643c23187fec36a,Create,56Sl7tu0Yl0IM400zwrGqvnxb,Desactivo
3956,6abf792cd2c74331adb250bf44009606,Update,sllD1GWk8TRhDz9aKNJcS4sE7,Activo
3957,f9c3477f733c44b482ff1807da1a3eb8,Delete,BE3CxgMBG3S6mY4IO1hVfkJ07,Activo
3958,aac8a16157f0470ba8c4f7601aae214d,Create,qMa0X47Qlf6CyW0uH0DXRRts1,Activo
3959,b51ca5bff596491fbc299dbbd28293ed,Read,i8Qj42XjEueyYKksAaNRymr1X,Activo
3960,92854756e1ed4908b555d7482a372428,Read,Y9OLYl1MC9CfdSN2MhhP8RIKl,Activo
3961,d676d0f1b37a49d6b372d9a3d6548a62,Create,ahm19ggkH1rXg1hmd5grIQatw,Activo
3962,173ede2e28d84c31a71e1ab743487a8e,Update,jPdAmvmvZYzVUcSWBo78iO2pS,Desactivo
3963,f7ad400601ef49d9a593f624b621968d,Read,lDjmeVk2KepPpoKfPxKjEMyuw,Activo
3964,6d7251684aa44de4b71bf349dded4ddb,Update,qGpIw7bJphqzHGzuWIQSpgvMc,Activo
3965,ac4cfcbf8545466ab1bc2a4817143226,Update,S5laXyayCkvf8Djy94357dZTd,Activo
3966,6b4fda8ce9d743f984c5d7b46e55a6f4,Delete,RWPms6FtjDsflulnPunSppn3I,Activo
3967,5b5ba8fdfddc44fb8d3cabfbf3a2d7fa,Create,HcdTawHCRyBUCQcPUZCIo8xqU,Activo
3968,65a039f3ec3441c5b8bf369795cc769b,Read,f6HS0w3Rt5s7Z25ucocit8ZXh,Activo
3969,5e379ce3673b4232b3f45c617d785ecb,Create,RQsOCcvfIERtZ1fcgxJJ7FCbh,Activo
3970,07792397c5c04d50ac3e54248e01dc1f,Read,Y9GiT6BqdWfOetuJORkxzrfVx,Activo
3971,89436b7b470b46989ed2d9fa88344b94,Create,QCnC0WpWjKDxxN3T6iotsyTfV,Activo
3972,bda4422b808a43a4bb3f2e949bef2c44,Read,sNXs73erTlaRMMIVZmUkB21EH,Desactivo
3973,ce460be2969645b695463c596b0d0926,Read,HIEf3AsPIqnSjFdNX8ab5ok6D,Desactivo
3974,eb462860ac2e4a8299b7803f5b0a625c,Create,5IeJdkmJevuzrGvTxutL2aSmf,Activo
3975,55a6d7aad8e046e29044020b7a28eade,Create,U3B4QqBnHBJOpyqvpppyahEHO,Activo
3976,91a4ff6b51aa42e7a7247f2785c9b7e0,Read,7t5lghl2sMxMJQePbGIrWyqM1,Activo
3977,414c997b3b8442c0923dcd378addb8b1,Create,QxqRxObivgtXazPPekrnyXKrW,Desactivo
3978,98d8d387f6d94fa8bc950ac577f05b5a,Read,fSNNQkqRs4zTLuLJiedlVIStp,Activo
3979,5e07f388d8c3447e95acaae7330566f0,Delete,khwBHxJwbQ6EqGUjApltBIzin,Activo
3980,42d833df265c473eae9b44573c682c16,Update,1E7O4HLZgKSqm6W8LiqIKjU8M,Desactivo
3981,f3a7dd988d3c436d8df1e175ecce0ce8,Update,sxuWuJ2OLXixceoBJQo5yYuWs,Activo
3982,20d0088085454ca98009b539d4975c42,Update,zSBP7T0vBK7VN5LX43i9n7ofX,Activo
3983,3cd36aa7106344469c9f6fdf8e19a239,Delete,nnugVCJoi2sDgv9okDzm94oLt,Activo
3984,66e23d702a224b43aa6db564f45cad01,Update,lk2Lw12NertYR5EgQ3z6SHVJX,Activo
3985,e875ffe8824449be804bb4b336330454,Create,sEkfybgvdys4C9azHJER4BJvy,Desactivo
3986,483d3700ca894b1faebd37063c323691,Update,0HKYygcfoxEqU0nQNp4jx7aOZ,Activo
3987,0e4a7868adc74eec938934f7a88084c2,Create,3Sm2L7yVGrjADbKbcsA3bsHth,Desactivo
3988,a41296433fb44de380a0ecc9c465fcae,Update,q1fiMaTdvHX7noexdwVApMtKb,Desactivo
3989,add527b26b5742bcbca789fbbde36a2c,Create,BBRqF5hvz6Z4eUQq8SxUIU7AO,Activo
3990,1b65b5240aab4b049dc33510dfc11f89,Update,2ixTwtLzGM4X5rO8kdUVtoQH9,Activo
3991,103fa516d5d14c0e9bac5d27257fb68c,Create,ffyWg3lYnNxQEk2BpjeylcZRH,Activo
3992,7e59fe708b754bcea88f5347f4e6ae40,Delete,Zu96aQ9A0dfBe3JtQk9KRf490,Activo
3993,09929c9bb0e94a479113ec6535249967,Read,zImn3cixCmT1dDbtPzdIotZk7,Activo
3994,a01758c5499e4d658b5c14216c6efe74,Delete,3PyrbJlXgwRLNttR6LwJtA3kM,Activo
3995,e1b7d58a3c4f4b31b44b1955469244c9,Delete,YgOgf4TfWiXTenKPLmGUAYN1o,Activo
3996,f431cd52f54449858e8ac4420e577408,Update,kSWFw6HMTSL4mkmoQWSPtCTQX,Activo
3997,36de73372e0b4d3e9972d035a2088b68,Delete,oXjr06kcvVRKKsDgm3tAhbVKs,Activo
3998,0c9e1faf82d84bfb91bbc9647dfdf4e9,Read,crCB54SkylDPXTVIABEebnlmJ,Activo
3999,5bfe598fd8814dd1af3268cea0ac1c1a,Delete,DJWG6ZVyXajAX0YYe9zoN0vLo,Activo
4000,3909f237083a437cba1888106b409a58,Delete,jSlcRilp3npUx9ESbn3G3YsrO,Desactivo
4001,d5e83bfd27a0412a86d61cca27b1514d,Create,ryNzJ7FU0BQp6LahJUkuuZuPn,Activo
4002,ee9a8f8cb88441de85af88ed06223fe8,Update,ib3mENaSmgAzyCHUL8SMFdVRe,Activo
4003,24e8e785093b43f4b6ac620503fdfd50,Update,xc3qn90XKRowYaolJgm34ep9l,Activo
4004,60c912fda2b64cf9b155319463e16af2,Update,jEwMYgeryv0jpxqn9yAlDFbFb,Activo
4005,b2e313c91cea4ace962a720b5a8f5029,Delete,d8xYMNabIhssLcsN79KEvrmMn,Activo
4006,83482a3b5f0a4aa3a54ddd172010ee95,Update,uaBcDQae6xzCdSmL1YEW5p2jU,Activo
4007,e7d361ca294f47beb52f8d21408831cb,Create,9HHWDofbXgNERRIDmcZMbZjff,Activo
4008,0986cc0795ca49deb3c5a4a17254ca89,Update,excUEEk6o4HAzySLCeMbJ5PNb,Activo
4009,197b2579321e4de28187a8e8713756ed,Update,JUXkppF7BGlXax9pCS2WZ4tEk,Activo
4010,b1536924d2e846beb34992e06d152d90,Update,iw3RQrakowZ5QXwCMOlioPCQh,Desactivo
4011,5ecfb40fca8e4558a291cf21776fbbf5,Create,hGEZYhBz3p6WhxJMhtcIA5zXL,Activo
4012,2c33614f010f4eeaa75446cc89850ce4,Delete,mE3Wae3IxAEiiAiTA353tlxOq,Activo
4013,369946f59de1438085ca36169311752d,Update,FFA18ec1ACDs6BZUOJCkYil9h,Desactivo
4014,742a25cf0ed6446ea12aa9b432f132bf,Update,sSGpvmqgu85xTk6ZEzdf1iakm,Desactivo
4015,5134a721961f468aa0d9607d7d372017,Create,DM7QexEL7v434UkUEQk7S9dnG,Activo
4016,5560d1991b9142a193f43c22a8df3257,Delete,QhrKeBjdC6hsX6E8sUM2V9vrd,Activo
4017,bc5bff4daa2c4cffa2bcf5dbc18011e8,Read,xAipjnnyWv6njeS7oqUozRd2N,Activo
4018,51a116912e8a4ab4b8dde5ed9d7b0e95,Create,3FWm482fngkcrPeUc6m5Dupcc,Desactivo
4019,789c029a6ccf436c9f3dabcc2df9b93b,Delete,jgFrzmqiPaQCCJXwJAHMArY01,Desactivo
4020,5d4747cc56574c64bd299ad38436cd1e,Update,kjdkFt8iWZVtARr8UAUuaFpf5,Activo
4021,ab9cbdf6e2ef413cb63a125ae3e820f2,Read,WdysU1P3rt3zJ9yTKvROX5mYQ,Desactivo
4022,e9261bc5ad7542fbb0f91e8e41497b2f,Read,VHq4b9OYIkNAuGnpvIZejEbJP,Activo
4023,108d129bb51c4810b2aeb370e8852fd6,Create,JM6FGlsJWscUwehiZUUFT8Kj9,Activo
4024,7b7d0dea9d144153973735bad2d256c1,Delete,wSysNf00yLqgBf3lNQXwWGykZ,Activo
4025,803050359ad9469e831bcfb43d8bace8,Delete,aweaNubSXuLo3zDx8zlL9jddk,Desactivo
4026,a290e99b9cd546a3908a0826bebda51d,Create,MVQRIhzP0XvDjKNFXJ14j2yWp,Activo
4027,041a3d6e0ccc4d4a8f214e08ca790f64,Update,7C7hO57xPgniVMR75AVxwgNRJ,Activo
4028,009138323fdd4ed588f3fc9de82fac70,Create,sjxbUa8p3awKHsQYMpjQf7iTx,Activo
4029,1d55c26e9db843b3bac9d5c20dd2005d,Read,jfqB3gqfCCGCg5NmCgyhPJ8T4,Activo
